ACARA ID,Primary School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,Year Range,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),Year,Acceptance Rate
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2011,94.9
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2012,94.8
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2013,94.5
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2014,94.5
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2015,92.6
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2016,93.1
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2017,93.2
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2018,92.4
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2019,91.9
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2021,92.2
41687,Liverpool Public School,Wentworthville,2145,Primary,Major Cities,-33.8098,150.953,85,Government,School Single Entity,Department of Education NSW,"U, P-6",1044,20,20,33,26,19,21.9,7,6.7,280,121,159,280,1,82,2022,85.3
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2011,92.4
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2012,93.2
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2013,93
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2014,94.2
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2015,92.2
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2016,91.5
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2017,91.9
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2018,92.5
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2019,91.1
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2021,91
42673,Liverpool West Public School,Lavington,2641,Primary,Inner Regional,-36.0504,146.947,68,Government,School Single Entity,Department of Education NSW,"U, P-6",824,76,15,8,1,14,14.1,12,7.3,149,73,76,149,39,18,2022,83.8
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2011,94.5
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2012,93.4
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2013,94.5
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2014,93.9
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2015,93.4
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2016,93.4
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2017,93.6
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2018,93.2
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2019,92
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2021,91.4
41689,Llandilo Public School,Richmond,2753,Primary,Major Cities,-33.5989,150.758,93,Government,School Single Entity,Department of Education NSW,K-6,1023,22,33,27,18,13,18.7,5,2.9,369,185,184,369,6,20,2022,86.3
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2011,89.5
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2012,86.4
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2013,89.5
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2014,91.2
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2015,87.9
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2016,89.5
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2017,90.5
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2018,86.3
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2019,83.5
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2021,82.7
41691,Lockhart Central School,St Marys,2760,Primary,Major Cities,-33.7715,150.789,70,Government,School Single Entity,Department of Education NSW,P-6,941,54,27,15,4,30,34.6,8,5.3,565,286,279,565,10,49,2022,77.3
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2011,95.9
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2012,95.6
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2013,94.3
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2014,96.8
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2015,95.2
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2016,95.6
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2017,95
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2018,94.7
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2019,94.3
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2021,93.9
42135,Loftus Public School,Broadmeadow,2292,Combined,Major Cities,-32.9248,151.728,98,Government,School Single Entity,Department of Education NSW,K-12,1079,9,22,30,38,67,76.6,17,13.8,1131,836,295,1128.1,4,9,2022,89.7
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2011,92.7
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2012,91.8
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2013,94.2
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2014,94.2
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2015,94.8
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2016,93.4
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2017,93.7
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2018,92.2
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2019,90.7
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2021,90.3
41692,Londonderry Public School,Rooty Hill,2766,Primary,Major Cities,-33.7693,150.84,77,Government,School Single Entity,Department of Education NSW,"U, K-6",980,41,28,20,11,34,37.3,9,5.1,639,326,313,639,6,68,2022,81.2
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2011,96.2
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2012,96.8
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2013,94.5
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2014,95.3
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2015,95.2
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2016,94.3
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2017,94.6
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2018,95
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2019,88
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2021,90
42231,Long Flat Public School,Wauchope,2446,Primary,Inner Regional,-31.4782,152.661,87,Government,School Single Entity,Department of Education NSW,K-6,956,37,41,17,5,3,2.5,2,0.9,44,18,26,44,20,7,2022,89.9
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2011,92.5
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2012,90.1
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2013,92.3
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2014,91.2
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2015,94.2
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2016,91.1
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2017,89.7
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2018,92.1
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2019,91
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2021,89.6
41695,Lord Howe Island Central School,South Windsor,2756,Primary,Major Cities,-33.6182,150.804,71,Government,School Single Entity,Department of Education NSW,K-6,859,67,22,10,1,12,14.9,7,3.9,218,100,118,218,35,6,2022,89.1
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2011,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2012,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2013,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2014,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2015,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2016,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2017,93.4
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2018,
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2019,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2021,sp
42776,Louth Public School,Huskisson,2540,Primary,Inner Regional,-35.0368,150.668,80,Government,School Single Entity,Department of Education NSW,K-6,1005,28,32,26,14,11,11.1,3,1.8,199,106,93,199,7,9,2022,sp
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2011,97.3
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2012,95.3
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2013,97.8
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2014,97.5
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2015,93.8
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2016,97
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2017,96.3
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2018,95.1
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2019,95.5
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2021,96.6
41701,Lowesdale Public School,Penrith,2750,Primary,Major Cities,-33.7639,150.701,74,Government,School Single Entity,Department of Education NSW,"U, K-6",953,45,32,17,6,29,31.4,7,7,523,251,272,523,14,19,2022,92.1
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2011,93
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2012,92.9
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2013,92.3
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2014,93
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2015,90.2
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2016,91.6
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2017,91.6
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2018,91.3
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2019,90.8
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2021,89.3
42865,Luddenham Public School,North Nowra,2541,Primary,Inner Regional,-34.8591,150.59,88,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,23,33,27,17,27,31.4,6,7.1,554,283,271,554,12,13,2022,86.6
41703,Lue Public School,Dundas Valley,2117,Primary,Major Cities,-33.7956,151.058,76,Government,School Single Entity,Department of Education NSW,"U, P-6",1001,32,26,26,16,12,13.1,6,5.7,128,47,81,128,6,59,2011,90.6
41703,Lue Public School,Dundas Valley,2117,Primary,Major Cities,-33.7956,151.058,76,Government,School Single Entity,Department of Education NSW,"U, P-6",1001,32,26,26,16,12,13.1,6,5.7,128,47,81,128,6,59,2012,94.5
41703,Lue Public School,Dundas Valley,2117,Primary,Major Cities,-33.7956,151.058,76,Government,School Single Entity,Department of Education NSW,"U, P-6",1001,32,26,26,16,12,13.1,6,5.7,128,47,81,128,6,59,2013,94.6
41703,Lue Public School,Dundas Valley,2117,Primary,Major Cities,-33.7956,151.058,76,Government,School Single Entity,Department of Education NSW,"U, P-6",1001,32,26,26,16,12,13.1,6,5.7,128,47,81,128,6,59,2014,96.4
